property_id,current_outreach_dispo,proposed_outreach_dispo,action,n_sms_messages_in_thread,jev_choice,jev_confidence,is_suppression_relevant,reason,ledger_generated_at
8a6b1c42-ef04-4220-8ddc-eece4140c419,dnc,nurture,RECLASSIFY_REVIEW_SUPPRESSION,10,nurture,0.5,True,"No legal language found; text matches 'nurture' (conf 0.5). CHECK: does a separate suppression record need updating, not just outreach_dispo?",2026-09-20T05:32:11.711755+00:00
8a77f670-04e5-41bf-b0ff-113670d747a5,opted_out,opted_out,CONFIRMED,2,opted_out,0.98,True,Jev agrees with existing label (conf 0.98).,2026-09-20T05:32:11.711755+00:00
8a7d0624-ab85-42cc-bb96-f4114abb8671,opted_out,opted_out,CONFIRMED,2,opted_out,1.0,True,Jev agrees with existing label (conf 1.0).,2026-09-20T05:32:11.711755+00:00
8a7e2e1a-3ec8-4462-868a-a82b3d92c043,opted_out,opted_out,HOLD_NO_EVIDENCE,0,unclear,1.0,True,Zero SMS messages in thread - no text evidence to judge.,2026-09-20T05:32:11.711755+00:00
8a85e148-e827-42c7-9578-7f48ea02401f,wrong_number,wrong_number,CONFIRMED,6,wrong_number,0.68,False,Jev agrees with existing label (conf 0.68).,2026-09-20T05:32:11.711755+00:00
8a8f2c59-8e84-468a-b5be-13d0b3407bf4,nurture,nurture,CONFIRMED,5,nurture,0.82,False,Jev agrees with existing label (conf 0.82).,2026-09-20T05:32:11.711755+00:00
8a9bc211-4a95-4e39-8682-e26423995c56,wrong_number,wrong_number,CONFIRMED,2,wrong_number,1.0,False,Jev agrees with existing label (conf 1.0).,2026-09-20T05:32:11.711755+00:00
8aa4129a-9593-4602-9df2-eef74a14430a,wrong_number,not_interested,RECLASSIFY,5,not_interested,1.0,False,"Jev disagrees with 'wrong_number', proposes 'not_interested' (conf 1.0).",2026-09-20T05:32:11.711755+00:00
8aa57088-0e0f-4d15-ad56-d8f33ba13bfa,nurture,nurture,HOLD_LOW_SIGNAL,3,unclear,0.55,False,Jev returned 'unclear' - insufficient signal to act on.,2026-09-20T05:32:11.711755+00:00
8ab44484-b1fc-472b-a12c-12e4d8ae3ec0,not_interested,wrong_number,RECLASSIFY,2,wrong_number,0.76,False,"Jev disagrees with 'not_interested', proposes 'wrong_number' (conf 0.76).",2026-09-20T05:32:11.711755+00:00
8abaf323-289a-4278-a66e-244eacd88538,wrong_number,not_interested,RECLASSIFY,4,not_interested,1.0,False,"Jev disagrees with 'wrong_number', proposes 'not_interested' (conf 1.0).",2026-09-20T05:32:11.711755+00:00
8ac21fe3-d7cb-46fa-988a-f2102aacfcb3,nurture,nurture,CONFIRMED,5,nurture,0.88,False,Jev agrees with existing label (conf 0.88).,2026-09-20T05:32:11.711755+00:00
8ac36abe-9469-4f09-a0fe-1c8f06b1da0e,needs_sequence,nurture,RECLASSIFY,5,nurture,0.86,False,"Jev disagrees with 'needs_sequence', proposes 'nurture' (conf 0.86).",2026-09-20T05:32:11.711755+00:00
8ac7bd47-0d2d-45d4-b2ba-63ccbd923af4,wrong_number,wrong_number,CONFIRMED,2,wrong_number,1.0,False,Jev agrees with existing label (conf 1.0).,2026-09-20T05:32:11.711755+00:00
8aceeb72-732c-4fe0-ac44-bced61de04dd,opted_out,opted_out,CONFIRMED,3,opted_out,1.0,True,Jev agrees with existing label (conf 1.0).,2026-09-20T05:32:11.711755+00:00
8ad5fa41-976c-41a2-aafe-3b18cabf4e9c,not_interested,not_interested,CONFIRMED,2,not_interested,1.0,False,Jev agrees with existing label (conf 1.0).,2026-09-20T05:32:11.711755+00:00
8ae53bba-b2c8-4c04-8017-76139d449cc4,needs_sequence,nurture,RECLASSIFY,4,nurture,1.0,False,"Jev disagrees with 'needs_sequence', proposes 'nurture' (conf 1.0).",2026-09-20T05:32:11.711755+00:00
8aea479c-9fa7-4414-a699-3fdc3241788f,nurture,nurture,HOLD_LOW_SIGNAL,3,unclear,0.5,False,Jev returned 'unclear' - insufficient signal to act on.,2026-09-20T05:32:11.711755+00:00
8aefc033-b632-4170-bae0-2a2b2e18bfe5,opted_out,opted_out,HOLD_NO_EVIDENCE,0,unclear,1.0,True,Zero SMS messages in thread - no text evidence to judge.,2026-09-20T05:32:11.711755+00:00
8af31b73-44c2-4099-8006-6c59cca865f5,opted_out,opted_out,HOLD_NO_EVIDENCE,0,unclear,1.0,True,Zero SMS messages in thread - no text evidence to judge.,2026-09-20T05:32:11.711755+00:00
8af6bea7-a551-46b4-97b1-2111945b16f9,wrong_number,nurture,RECLASSIFY,2,nurture,0.6,False,"Jev disagrees with 'wrong_number', proposes 'nurture' (conf 0.6).",2026-09-20T05:32:11.711755+00:00
8afa1da7-3cae-43d2-ad5e-03de427e5d15,wrong_number,not_interested,RECLASSIFY,4,not_interested,0.89,False,"Jev disagrees with 'wrong_number', proposes 'not_interested' (conf 0.89).",2026-09-20T05:32:11.711755+00:00
8afb4682-0f48-4499-b7b7-333f1f630ec8,wrong_number,wrong_number,CONFIRMED,3,wrong_number,1.0,False,Jev agrees with existing label (conf 1.0).,2026-09-20T05:32:11.711755+00:00
8b04c394-1d42-4320-9aa1-8c1be11f6cfc,nurture,nurture,CONFIRMED,5,nurture,0.54,False,Jev agrees with existing label (conf 0.54).,2026-09-20T05:32:11.711755+00:00
8b07729f-d4bc-49d0-b1ff-d08f8d4740f7,nurture,not_interested,RECLASSIFY,3,not_interested,0.37,False,"Jev disagrees with 'nurture', proposes 'not_interested' (conf 0.37).",2026-09-20T05:32:11.711755+00:00
8b0f7202-6569-41eb-bdc9-7c6f2969b06e,wrong_number,wrong_number,HOLD_NO_EVIDENCE,0,unclear,1.0,False,Zero SMS messages in thread - no text evidence to judge.,2026-09-20T05:32:11.711755+00:00
8b1691a0-e046-4eae-b6b4-1b512095d25e,needs_sequence,wrong_number,RECLASSIFY,2,wrong_number,0.99,False,"Jev disagrees with 'needs_sequence', proposes 'wrong_number' (conf 0.99).",2026-09-20T05:32:11.711755+00:00
8b1929c7-4b6b-4ef7-966f-1c658bbff43d,wrong_number,wrong_number,CONFIRMED,2,wrong_number,0.63,False,Jev agrees with existing label (conf 0.63).,2026-09-20T05:32:11.711755+00:00
8b1b8aa7-7da3-43b7-8db7-fc37c7fa7d8f,wrong_number,wrong_number,CONFIRMED,3,wrong_number,1.0,False,Jev agrees with existing label (conf 1.0).,2026-09-20T05:32:11.711755+00:00
8b1edcbc-bc8d-4911-9f7c-fef22508d643,opted_out,opted_out,HOLD_NO_EVIDENCE,0,unclear,1.0,True,Zero SMS messages in thread - no text evidence to judge.,2026-09-20T05:32:11.711755+00:00
8b27f2d8-27ff-4e0d-8930-4a0b1d175750,nurture,nurture,CONFIRMED,2,nurture,0.8,False,Jev agrees with existing label (conf 0.8).,2026-09-20T05:32:11.711755+00:00
8b29c1de-dd80-418c-a543-2822a3cef35c,dnc,dnc,HOLD_NO_EVIDENCE,0,unclear,1.0,True,Zero SMS messages in thread - no text evidence to judge.,2026-09-20T05:32:11.711755+00:00
8b29dc4a-b22b-430f-bd11-c46b60982970,not_interested,not_interested,CONFIRMED,3,not_interested,1.0,False,Jev agrees with existing label (conf 1.0).,2026-09-20T05:32:11.711755+00:00
8b3515ee-6731-4bd3-94f0-952b8d152a66,needs_sequence,nurture,RECLASSIFY,13,nurture,0.94,False,"Jev disagrees with 'needs_sequence', proposes 'nurture' (conf 0.94).",2026-09-20T05:32:11.711755+00:00
8b3c768c-51c7-49e9-98e5-a60bb38f6ede,not_interested,not_interested,CONFIRMED,2,not_interested,1.0,False,Jev agrees with existing label (conf 1.0).,2026-09-20T05:32:11.711755+00:00
8b3da6c1-416a-42c6-bcd6-91ae4d196e12,not_interested,wrong_number,RECLASSIFY,4,wrong_number,0.82,False,"Jev disagrees with 'not_interested', proposes 'wrong_number' (conf 0.82).",2026-09-20T05:32:11.711755+00:00
8b3e1dd5-3531-4053-9cf5-3d566391f7e9,opted_out,opted_out,HOLD_NO_EVIDENCE,0,unclear,1.0,True,Zero SMS messages in thread - no text evidence to judge.,2026-09-20T05:32:11.711755+00:00
8b3f9bb2-a6c7-4cc9-bdeb-6d26027e269a,nurture,nurture,CONFIRMED,2,nurture,0.58,False,Jev agrees with existing label (conf 0.58).,2026-09-20T05:32:11.711755+00:00
8b487f83-f5ee-482c-8633-55d15ae22d7e,nurture,nurture,CONFIRMED,3,nurture,0.54,False,Jev agrees with existing label (conf 0.54).,2026-09-20T05:32:11.711755+00:00
8b4dca82-2229-4d8d-a0f2-8b21329f5dea,needs_sequence,nurture,RECLASSIFY,9,nurture,0.7,False,"Jev disagrees with 'needs_sequence', proposes 'nurture' (conf 0.7).",2026-09-20T05:32:11.711755+00:00
8b4f3f2e-8ec4-4d92-8cf4-645fb387b5f8,opted_out,opted_out,HOLD_NO_EVIDENCE,0,unclear,1.0,True,Zero SMS messages in thread - no text evidence to judge.,2026-09-20T05:32:11.711755+00:00
8b502222-5c7e-45ef-9e19-d11bd0af9e36,not_interested,not_interested,CONFIRMED,5,not_interested,0.99,False,Jev agrees with existing label (conf 0.99).,2026-09-20T05:32:11.711755+00:00
8b50e246-d95d-4ec6-b907-77c443875758,opted_out,opted_out,HOLD_NO_EVIDENCE,0,unclear,1.0,True,Zero SMS messages in thread - no text evidence to judge.,2026-09-20T05:32:11.711755+00:00
8b5abc39-0e8a-4ddd-a93d-7272b5391617,wrong_number,wrong_number,CONFIRMED,5,wrong_number,1.0,False,Jev agrees with existing label (conf 1.0).,2026-09-20T05:32:11.711755+00:00
8b630851-27a6-4f11-97a6-bcdf7ebce028,opted_out,opted_out,HOLD_NO_EVIDENCE,0,unclear,1.0,True,Zero SMS messages in thread - no text evidence to judge.,2026-09-20T05:32:11.711755+00:00
8b66165e-e8d6-4a1f-9f81-ac6d6b026370,needs_sequence,not_interested,RECLASSIFY,7,not_interested,0.61,False,"Jev disagrees with 'needs_sequence', proposes 'not_interested' (conf 0.61).",2026-09-20T05:32:11.711755+00:00
8b6add1d-b3d3-4228-9959-d55260945d43,not_interested,not_interested,CONFIRMED,4,not_interested,1.0,False,Jev agrees with existing label (conf 1.0).,2026-09-20T05:32:11.711755+00:00
8b6b375f-b0ae-414a-a975-6df395e79ac0,nurture,nurture,CONFIRMED,3,nurture,0.52,False,Jev agrees with existing label (conf 0.52).,2026-09-20T05:32:11.711755+00:00
8b6e0585-385f-4277-ae7a-111095800884,opted_out,opted_out,HOLD_NO_EVIDENCE,0,unclear,1.0,True,Zero SMS messages in thread - no text evidence to judge.,2026-09-20T05:32:11.711755+00:00
8b7605fd-1cf6-48f1-becc-0c0796b6b47c,wrong_number,wrong_number,CONFIRMED,2,wrong_number,1.0,False,Jev agrees with existing label (conf 1.0).,2026-09-20T05:32:11.711755+00:00
8b789c3c-b201-45c1-8077-220724575caa,needs_sequence,nurture,RECLASSIFY,4,nurture,0.96,False,"Jev disagrees with 'needs_sequence', proposes 'nurture' (conf 0.96).",2026-09-20T05:32:11.711755+00:00
8b7b30a0-67da-43ee-968d-eacf2b4cd0ab,nurture,nurture,CONFIRMED,4,nurture,0.84,False,Jev agrees with existing label (conf 0.84).,2026-09-20T05:32:11.711755+00:00
8b85c535-d8ff-43d7-9704-cac2ad116a22,not_interested,not_interested,CONFIRMED,2,not_interested,1.0,False,Jev agrees with existing label (conf 1.0).,2026-09-20T05:32:11.711755+00:00
8b870621-e394-4b38-85e6-62d6c102364f,not_interested,not_interested,CONFIRMED,2,not_interested,1.0,False,Jev agrees with existing label (conf 1.0).,2026-09-20T05:32:11.711755+00:00
8b8b0dee-13e0-4b13-9bd7-da60b782609d,not_interested,not_interested,CONFIRMED,4,not_interested,0.99,False,Jev agrees with existing label (conf 0.99).,2026-09-20T05:32:11.711755+00:00
8b8cbdf1-4f45-4afa-b080-7bcec8415ebe,dnc,dnc,HOLD_NO_EVIDENCE,0,unclear,1.0,True,Zero SMS messages in thread - no text evidence to judge.,2026-09-20T05:32:11.711755+00:00
8b90a342-b523-4894-943e-6e45ada960ee,wrong_number,wrong_number,HOLD_NO_EVIDENCE,0,unclear,1.0,False,Zero SMS messages in thread - no text evidence to judge.,2026-09-20T05:32:11.711755+00:00
8b920a0a-9e34-4898-8e9a-af001b37b48a,wrong_number,wrong_number,CONFIRMED,4,wrong_number,0.98,False,Jev agrees with existing label (conf 0.98).,2026-09-20T05:32:11.711755+00:00
8b93e6a4-04c7-4ccb-88cb-c96abec63c61,not_interested,not_interested,CONFIRMED,2,not_interested,1.0,False,Jev agrees with existing label (conf 1.0).,2026-09-20T05:32:11.711755+00:00
8b968615-eb33-42d9-8919-f5f96ee9340f,not_interested,not_interested,CONFIRMED,2,not_interested,1.0,False,Jev agrees with existing label (conf 1.0).,2026-09-20T05:32:11.711755+00:00
8b993b5f-d62e-4226-968c-aece951b030b,wrong_number,wrong_number,CONFIRMED,4,wrong_number,0.97,False,Jev agrees with existing label (conf 0.97).,2026-09-20T05:32:11.711755+00:00
8b9f97f4-bbb4-4821-9e31-171ca90deb16,wrong_number,wrong_number,CONFIRMED,4,wrong_number,0.96,False,Jev agrees with existing label (conf 0.96).,2026-09-20T05:32:11.711755+00:00
8ba018e6-e0b4-4f82-b2e0-68116f0af4da,opted_out,opted_out,HOLD_NO_EVIDENCE,0,unclear,1.0,True,Zero SMS messages in thread - no text evidence to judge.,2026-09-20T05:32:11.711755+00:00
8ba62a59-e09b-478a-93a8-446bf5eaf2ee,wrong_number,wrong_number,CONFIRMED,4,wrong_number,0.98,False,Jev agrees with existing label (conf 0.98).,2026-09-20T05:32:11.711755+00:00
8babd626-2af0-4b5f-8dc5-2c7c651dc547,opted_out,opted_out,CONFIRMED,2,opted_out,1.0,True,Jev agrees with existing label (conf 1.0).,2026-09-20T05:32:11.711755+00:00
8bb12682-b02d-45a0-b803-0408f7944636,not_interested,not_interested,CONFIRMED,2,not_interested,1.0,False,Jev agrees with existing label (conf 1.0).,2026-09-20T05:32:11.711755+00:00
8bb4d12a-8b29-4875-bb9f-c562e1ada918,needs_sequence,nurture,RECLASSIFY,4,nurture,0.96,False,"Jev disagrees with 'needs_sequence', proposes 'nurture' (conf 0.96).",2026-09-20T05:32:11.711755+00:00
8bb59a7c-5f1e-4e20-bd15-a61b60932374,not_interested,not_interested,CONFIRMED,2,not_interested,1.0,False,Jev agrees with existing label (conf 1.0).,2026-09-20T05:32:11.711755+00:00
8bbdb7a5-d21b-4ce6-9f97-8420e2085572,opted_out,opted_out,HOLD_NO_EVIDENCE,0,unclear,1.0,True,Zero SMS messages in thread - no text evidence to judge.,2026-09-20T05:32:11.711755+00:00
8bc3bddc-e023-47e4-aafa-56440efe6079,not_interested,dnc,RECLASSIFY,4,dnc,1.0,False,"Jev disagrees with 'not_interested', proposes 'dnc' (conf 1.0).",2026-09-20T05:32:11.711755+00:00
8bc81ed0-7b35-43b4-b30a-437e62235218,needs_sequence,nurture,RECLASSIFY,3,nurture,0.64,False,"Jev disagrees with 'needs_sequence', proposes 'nurture' (conf 0.64).",2026-09-20T05:32:11.711755+00:00
8bccc3fd-af0c-4df3-99f4-5a2fde95b1f8,needs_sequence,nurture,RECLASSIFY,6,nurture,0.91,False,"Jev disagrees with 'needs_sequence', proposes 'nurture' (conf 0.91).",2026-09-20T05:32:11.711755+00:00
8bd77f7f-27c7-491a-88c4-ccec7829b18b,not_interested,not_interested,CONFIRMED,9,not_interested,0.97,False,Jev agrees with existing label (conf 0.97).,2026-09-20T05:32:11.711755+00:00
8bdc4036-408f-4831-b2e7-562a563182b1,not_interested,not_interested,CONFIRMED,7,not_interested,1.0,False,Jev agrees with existing label (conf 1.0).,2026-09-20T05:32:11.711755+00:00
8be54f0d-d9fa-4427-af26-e709ee524ae4,wrong_number,wrong_number,CONFIRMED,6,wrong_number,0.99,False,Jev agrees with existing label (conf 0.99).,2026-09-20T05:32:11.711755+00:00
8be939c6-f348-439e-9d7d-4f2ad1acd571,wrong_number,wrong_number,CONFIRMED,2,wrong_number,1.0,False,Jev agrees with existing label (conf 1.0).,2026-09-20T05:32:11.711755+00:00
8bfb56f7-60c3-4bda-a856-8afd9f0bf0ca,opted_out,opted_out,HOLD_NO_EVIDENCE,0,unclear,1.0,True,Zero SMS messages in thread - no text evidence to judge.,2026-09-20T05:32:11.711755+00:00
8c0421c0-78d2-4930-a510-0af6627a2742,not_interested,not_interested,CONFIRMED,2,not_interested,0.99,False,Jev agrees with existing label (conf 0.99).,2026-09-20T05:32:11.711755+00:00
8c06909e-ba5b-49a8-8f73-0b657dd5e7b6,not_interested,not_interested,CONFIRMED,5,not_interested,0.81,False,Jev agrees with existing label (conf 0.81).,2026-09-20T05:32:11.711755+00:00
8c09367a-2824-431a-a5dd-78198666eaa3,nurture,nurture,CONFIRMED,3,nurture,0.53,False,Jev agrees with existing label (conf 0.53).,2026-09-20T05:32:11.711755+00:00
8c0b3497-19f5-4507-a1a1-ed7f0c1cfecb,wrong_number,wrong_number,HOLD_LOW_SIGNAL,2,unclear,0.45999999999999996,False,Jev returned 'unclear' - insufficient signal to act on.,2026-09-20T05:32:11.711755+00:00
8c0fa92a-3659-4219-9c03-1fabfa6984a3,not_interested,not_interested,CONFIRMED,2,not_interested,1.0,False,Jev agrees with existing label (conf 1.0).,2026-09-20T05:32:11.711755+00:00
8c1d5805-d5a3-446f-be22-282dc88f2c4b,needs_sequence,nurture,RECLASSIFY,3,nurture,0.9,False,"Jev disagrees with 'needs_sequence', proposes 'nurture' (conf 0.9).",2026-09-20T05:32:11.711755+00:00
8c1ef2d6-e21d-4e30-a33c-caebcb106e4b,not_interested,not_interested,CONFIRMED,2,not_interested,1.0,False,Jev agrees with existing label (conf 1.0).,2026-09-20T05:32:11.711755+00:00
8c246bc0-d42b-40d5-a13d-8ae466840e39,nurture,nurture,HOLD_LOW_SIGNAL,3,unclear,0.57,False,Jev returned 'unclear' - insufficient signal to act on.,2026-09-20T05:32:11.711755+00:00
8c2c056b-4e50-4ff7-b376-8a5c573cff06,wrong_number,wrong_number,CONFIRMED,4,wrong_number,0.85,False,Jev agrees with existing label (conf 0.85).,2026-09-20T05:32:11.711755+00:00
8c2e30dc-6ce6-45db-8408-f5cc0b391647,not_interested,not_interested,CONFIRMED,2,not_interested,1.0,False,Jev agrees with existing label (conf 1.0).,2026-09-20T05:32:11.711755+00:00
8c3121b6-7de5-44ed-b681-e06cff2a2969,not_interested,not_interested,HOLD_LOW_SIGNAL,5,unclear,0.49,False,Jev returned 'unclear' - insufficient signal to act on.,2026-09-20T05:32:11.711755+00:00
8c318a86-a76d-4cc9-b0d4-32eff6d60b0c,not_interested,not_interested,CONFIRMED,2,not_interested,1.0,False,Jev agrees with existing label (conf 1.0).,2026-09-20T05:32:11.711755+00:00
8c398445-11fe-4b87-9be5-34768559f699,opted_out,opted_out,HOLD_NO_EVIDENCE,0,unclear,1.0,True,Zero SMS messages in thread - no text evidence to judge.,2026-09-20T05:32:11.711755+00:00
8c3b054c-606a-4b65-ae13-2ebb5772e483,dnc,dnc,HOLD_NO_EVIDENCE,0,unclear,1.0,True,Zero SMS messages in thread - no text evidence to judge.,2026-09-20T05:32:11.711755+00:00
8c3f7dcc-563b-4b45-9433-c5d45828be05,opted_out,opted_out,HOLD_NO_EVIDENCE,0,unclear,1.0,True,Zero SMS messages in thread - no text evidence to judge.,2026-09-20T05:32:11.711755+00:00
8c46b407-b5a2-48b9-8d36-c111e283d2cb,dnc,dnc,HOLD_NO_EVIDENCE,0,unclear,1.0,True,Zero SMS messages in thread - no text evidence to judge.,2026-09-20T05:32:11.711755+00:00
8c49f405-d9aa-4fb2-bec3-9df8344cafc7,nurture,nurture,CONFIRMED,6,nurture,0.83,False,Jev agrees with existing label (conf 0.83).,2026-09-20T05:32:11.711755+00:00
8c4edda7-a7de-43e3-8094-416b9c18c239,wrong_number,wrong_number,CONFIRMED,2,wrong_number,0.95,False,Jev agrees with existing label (conf 0.95).,2026-09-20T05:32:11.711755+00:00
8c5127d1-9dd3-45c9-81fb-280856386c74,not_interested,not_interested,CONFIRMED,2,not_interested,1.0,False,Jev agrees with existing label (conf 1.0).,2026-09-20T05:32:11.711755+00:00
8c5eae28-54ba-4e86-a4a1-f01f904c6902,needs_sequence,nurture,RECLASSIFY,3,nurture,0.9,False,"Jev disagrees with 'needs_sequence', proposes 'nurture' (conf 0.9).",2026-09-20T05:32:11.711755+00:00
8c63f002-8dca-411e-8c8e-f52df600ae05,needs_sequence,nurture,RECLASSIFY,4,nurture,0.74,False,"Jev disagrees with 'needs_sequence', proposes 'nurture' (conf 0.74).",2026-09-20T05:32:11.711755+00:00
8c724423-f7cd-4c13-b087-46ea71cc9b2e,opted_out,opted_out,HOLD_NO_EVIDENCE,0,unclear,1.0,True,Zero SMS messages in thread - no text evidence to judge.,2026-09-20T05:32:11.711755+00:00
8c74e85f-6bce-4fe2-b6a3-e07688f9580a,opted_out,opted_out,HOLD_NO_EVIDENCE,0,unclear,1.0,True,Zero SMS messages in thread - no text evidence to judge.,2026-09-20T05:32:11.711755+00:00
8c795ac3-34fa-42b8-9264-00dd88b4ef5d,dnc,dnc,HOLD_NO_EVIDENCE,0,unclear,1.0,True,Zero SMS messages in thread - no text evidence to judge.,2026-09-20T05:32:11.711755+00:00
8c80346e-08b7-4ba9-8758-997ca9881673,opted_out,opted_out,HOLD_NO_EVIDENCE,0,unclear,1.0,True,Zero SMS messages in thread - no text evidence to judge.,2026-09-20T05:32:11.711755+00:00
8c810ee4-f4fd-4d56-9323-fddaafb7fd3f,not_interested,not_interested,CONFIRMED,4,not_interested,1.0,False,Jev agrees with existing label (conf 1.0).,2026-09-20T05:32:11.711755+00:00
8c9320e3-1685-4e6d-b3c9-87272f0a3ac5,not_interested,not_interested,CONFIRMED,2,not_interested,1.0,False,Jev agrees with existing label (conf 1.0).,2026-09-20T05:32:11.711755+00:00
8c93a6b7-286e-4e2d-b75c-2327008753f1,wrong_number,wrong_number,CONFIRMED,2,wrong_number,0.89,False,Jev agrees with existing label (conf 0.89).,2026-09-20T05:32:11.711755+00:00
8c97339c-2053-454d-a616-8ac9fba0e600,wrong_number,wrong_number,HOLD_NO_EVIDENCE,0,unclear,1.0,False,Zero SMS messages in thread - no text evidence to judge.,2026-09-20T05:32:11.711755+00:00
8c9885d0-a75c-4f14-8c2e-ea8b9fd176ca,not_interested,not_interested,CONFIRMED,2,not_interested,1.0,False,Jev agrees with existing label (conf 1.0).,2026-09-20T05:32:11.711755+00:00
8c9bb228-8c1e-4d27-a1bb-2be19057d968,not_interested,not_interested,CONFIRMED,2,not_interested,1.0,False,Jev agrees with existing label (conf 1.0).,2026-09-20T05:32:11.711755+00:00
8c9e8e74-3295-46d7-9924-50ce2c46a75d,nurture,nurture,CONFIRMED,3,nurture,0.73,False,Jev agrees with existing label (conf 0.73).,2026-09-20T05:32:11.711755+00:00
8ca519e9-88ef-41d4-b72b-8a083acf911c,nurture,nurture,CONFIRMED,7,nurture,0.84,False,Jev agrees with existing label (conf 0.84).,2026-09-20T05:32:11.711755+00:00
8ca583c1-11b5-4a9e-9c2c-b5dedc0bc831,opted_out,opted_out,HOLD_NO_EVIDENCE,0,unclear,1.0,True,Zero SMS messages in thread - no text evidence to judge.,2026-09-20T05:32:11.711755+00:00
8ca869db-4bc0-444b-8882-df6eba7f598e,nurture,nurture,CONFIRMED,4,nurture,0.96,False,Jev agrees with existing label (conf 0.96).,2026-09-20T05:32:11.711755+00:00
